,0
658,-1.2542389244354175
659,-0.9657433004658255
660,-0.6548995721787518
661,-0.44836811297860235
662,-0.9037569782264462
663,-0.7678961120417014
664,0.32904271535969365
665,-0.636193654688397
666,-1.3833602530725981
667,-2.528201161154631
668,-2.0293640731186144
669,-1.8626853086111625
670,-1.0591222640257292
671,-0.003440994629231753
672,-0.27931803344513045
673,0.32404545484407743
674,0.674721510198136
675,0.1756083738832941
676,1.9141229516907
677,1.3207912979538365
678,-0.7807974988212785
679,0.28385153043368405
680,0.6794103650412952
681,1.4639701763686683
682,1.5994963344824602
683,1.9976528973733796
684,-0.36512301631395805
685,0.35114993417583523
686,0.5827641084465074
687,1.6765116337125794
688,-1.0256483568613244
689,-1.0362955870277246
690,-0.18034262497193865
691,-0.7366773255991428
692,1.0565744659367053
693,0.5258174569070354
694,-0.5571040001475898
695,-0.7799031178063669
696,-1.1158784212391923
697,-3.1277507502266566
698,-3.466716658742424
699,-3.8375104238595243
700,-2.7179555099213375
701,-0.22945468447022765
702,-1.0160897162113236
703,-1.1642197018582
704,-0.9730444677044303
705,0.2293341714000271
706,-0.3016686954251828
707,1.4509109626638585
708,-0.2464393189909717
709,-0.052242232512612896
710,-1.2192163985593674
711,-1.7784444587529604
712,-1.1492463112426436
713,0.2482295307884057
714,-0.35491957555157577
715,-0.12424053868930554
716,0.3748523810117025
717,0.6686181025011153
718,0.5104397380503745
719,0.422629059444642
720,0.5049538483305553
721,0.002383432129923313
722,-0.8439812622632517
723,-0.3424366209660982
724,0.298862573908892
725,0.018200341620650512
726,-0.6319761581691382
727,1.05926307064335
728,0.8322380990028455
729,0.759972437706151
730,1.2157959577947148
731,0.3161622632270751
732,-2.1211268776645795
733,-1.4467696891074853
734,0.42089412997219955
735,0.1915770163575231
736,-1.1676113899130909
737,-1.6712525502533664
738,-2.5214859937036427
739,-1.9914443667296087
740,-1.272885196550533
741,-0.6371917823899123
742,0.9505440305496284
743,2.8047295002290404
744,1.2522173058044692
745,1.7458482404451012
746,0.23326916499813533
747,-0.4646858042470647
748,0.911712899807442
749,2.9309345281366697
750,1.7082807439268537
751,1.0092341763447215
752,1.2210205130836493
753,1.1253310848499298
754,1.287531684261201
755,-0.16836016101603546
756,-0.4011553308044893
757,0.7168158074796466
758,0.019215868387580493
759,-1.0685003773624497
760,0.12160468514255363
761,1.57569171570605
762,-0.9997841395649076
763,-1.618587093502796
764,-0.27745610117956876
765,-1.0474607144458625
766,-0.5281684878674254
767,-0.10145854487008016
768,0.23453419623864724
769,0.012328331858227959
770,-0.25511771153813084
771,1.5544710483532354
772,0.20535274942617265
773,1.1653514713798354
774,3.672833010255669
775,3.670897138950319
776,4.515233807876813
777,3.8624569212374453
778,1.249179483337686
779,1.118957133372413
780,1.0237944848390796
781,2.448972620897857
782,2.351063234890556
783,2.3900338005558366
784,1.8347005076304563
785,1.4097258846371739
786,1.7356155896549796
787,1.62899090486527
788,0.26722224128062533
789,1.0564757914250864
790,0.4603389755913047
791,1.235538779907394
792,0.49922604959762945
793,-1.0009108432179072
794,0.13981210078565587
795,-1.582908960190342
796,-0.40787742005650907
797,-1.2502820462960262
798,-2.4451121873053987
799,-1.260179212971303
800,-0.8956365656814491
801,-1.5343299877458996
802,-0.3585182856233349
803,-3.550967510528119
804,-3.3312667227555295
805,-3.2907936532665745
806,-2.399654580030125
807,-2.5539934065047833
808,-1.137561326866622
809,-0.4862466182213518
810,-0.6696359613867592
811,0.35568507137115835
812,0.7897531759462364
813,0.20804968111422018
814,0.3199589302088154
815,-0.006986605856683398
816,2.032248735878206
817,0.4559217986691946
818,1.6484066454212103
819,1.3164497130847987
820,0.30075824505218973
821,0.33295674051000107
822,-0.8733338282043255
823,0.08910741958610979
824,-0.8723273271537147
825,-1.0083139197930644
826,-0.31879854622465914
827,0.10810172773865645
828,-0.36364363913161907
829,-0.016933962316042273
830,1.238016272604837
831,1.1363368984668
832,1.1311756982447236
833,-0.5224057555762439
834,0.5768399169146083
835,-0.481872569252514
836,-0.6883449296406942
837,-0.06568018982612323
838,1.03618492519102
839,2.0050437224795488
840,1.1827904736501278
841,1.3838031133224675
842,0.35769663696667675
843,2.0897977085373767
844,1.9004315840442747
845,0.9577453609638968
846,-1.0089502741200127
847,0.3456448308765707
848,1.0945996084501457
849,-0.6244963442941716
850,-0.08456470158598106
851,-0.3375550582639262
852,0.5288961339579139
853,-0.14221220824238529
854,-2.6686983124688153
855,-1.0524479410551892
856,-1.8659175233373981
857,-1.8441006289268562
858,-1.6319429097964488
859,-3.098069830286186
860,-3.1955986560655774
861,-3.194791683764797
862,-2.0652232435489752
863,-2.584863762799193
864,-0.24939224232159574
865,-0.5198007507436642
866,-0.4953360243001041
867,-0.15738038408416719
868,-2.025019593395907
869,-0.8212048591267992
870,-0.49063322281208466
871,0.36733006625464426
872,1.7277672997735012
873,0.1111511633991038
874,0.4855978308609151
875,0.7608523975694441
876,1.0331968238161786
877,0.6931398580134971
878,0.3556087880032094
879,-0.8305843930018376
880,-0.869756764985767
881,-0.07637793729554554
882,0.35023470585118704
883,1.594786686208745
884,0.8501502446080018
885,1.6058500566397012
886,2.2432016115988693
887,1.6543637617720506
888,1.2296820010194165
889,0.06937022035743079
890,-0.26453510753373366
891,-1.8274882433017774
892,-0.6918038845895258
893,-0.3602620981761835
894,-1.6941077689189021
895,1.7340512996676343
896,1.0235899577042655
897,-0.0021759967222455545
898,0.38373784939728905
899,1.0209058475074877
900,1.2161622118647721
901,-1.2043217014328191
902,-0.10559101385033076
903,-2.3836843977899176
904,0.3142446258607534
905,0.6645801198805622
906,1.703836140207874
907,1.717912118419339
908,3.7974741836281507
909,2.900744435820135
910,1.8803535810778342
911,2.626889814399771
912,1.507978797484425
913,2.764693200744143
914,2.99679411996225
915,2.8189612623382065
916,1.9902089393060525
917,1.1544208711296773
918,-0.26818495564428424
919,-0.3054054927796464
920,0.21181674432565417
921,0.10077453691017751
922,1.2691291046246338
923,-0.09567555068309264
924,0.8701800407946354
925,0.4462862789465232
926,1.0417929967535593
927,0.14262945882779077
928,2.065866674068209
929,0.5588499735525082
930,1.8508572733513864
931,1.6576633063357429
932,2.5600495167921853
933,1.2946993168043313
934,-1.8936094657764553
935,-0.6925866416331568
936,-0.8722710586406388
937,-0.7297282505355225
938,1.6746131500355725
939,1.1858658221848433
940,1.8167381888295604
941,1.4309423713729037
942,3.033865385154126
943,0.49351591882784196
944,0.7870571282819147
945,0.507370366669015
946,0.4521100372932023
947,-1.0489265582040534
948,-1.6061799395934864
949,-1.7996580404884601
950,-0.6959218042528654
951,0.3821350547012766
952,0.5636948254325628
953,1.1584495613423598
954,-0.08228286170086463
955,1.114989853346726
956,-0.45575654228938967
957,0.8567709456226262
958,1.8979001757685952
959,1.9775568206162668
960,1.1518710623708972
961,-0.13788954633266293
962,0.3466060755025342
963,0.6139801637324261
964,0.18249772568266104
965,0.24758977910917748
966,-2.297950506570432
967,0.08947624875598437
968,-0.3179576560650743
969,-1.2126422149989236
970,-0.7879523531068782
971,0.1699489106443619
972,-0.1395520428435424
973,-1.360599665356623
974,0.7653291353544269
975,-0.5790166203305569
976,0.8469724819995708
977,1.556854736655997
978,0.8861108217661439
979,-0.8064824604025911
980,-1.2625435099886253
981,-1.2667399597483993
982,-0.019351169057612694
983,-0.014282017335906765
984,-1.8254379801279712
985,-1.2360581218097766
986,0.30192971682534075
987,-0.08883340313751314
988,-1.4042116124564623
989,-1.8533006244717638
990,-1.9582875066227219
991,-1.7454925300905568
992,-0.9322504749285268
993,1.3043729941673339
994,1.167521583961401
995,1.8158257053040063
996,-0.33961453991344337
997,1.1878309539747085
998,-0.9535012522949539
